sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work,narrative
0,80,-1.67,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,4,1,13,13,1,"Presenta un desarrollo socioemocional destacado, siendo la curiosidad e intereses cognitivos su ambito mas avanzado y la interaccion social y el juego el menos logrado. La agresividad esta ausente. Sobresale el uso de gestos para comunicarse, y el interes por los libros es lo que mas necesita apoyo."
1,81,1.23,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,4,0,13,13,-1,"Su desarrollo socioemocional es sobresaliente, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Entre sus conductas, brilla la expresion de sentimientos, y el interes por los libros es lo que mas necesita apoyo. Se observan brotes de agresividad de cuando en cuando."
1,80,1.26,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,18,16,1,"Evidencia un desarrollo socioemocional excelente, sin diferencias marcadas entre las areas evaluadas. Presenta conductas agresivas a veces. Sobresale las expresiones artisticas, y conviene reforzar el interes por su entorno."
0,82,1.11,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,17,13,-1,"Evidencia un desarrollo socioemocional excelente, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Destaca especialmente armar y desarmar cosas, y el interes por su entorno es lo que mas necesita apoyo. Solo rara vez muestra agresividad."
1,81,0.60000002,1,1,2,3,1,1,1,2,4,2,1,1,1,1,2,2,1,13,15,-1,"Presenta un desarrollo socioemocional adecuado, con la curiosidad e intereses cognitivos como area mas fuerte y lo afectivo-emocional como la mas rezagada. Sobresale hacer preguntas a los adultos, siendo el afecto hacia sus pares el aspecto a trabajar. Las conductas agresivas se repiten con regularidad."
0,81,0.87,1,1,2,2,1,2,1,2,1,1,1,3,1,1,3,3,1,18,18,0,"Exhibe competencias socioemocionales apropiadas para su etapa, con la interaccion social y el juego como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Su mayor fortaleza es el interes por su entorno, aunque el interes por los libros se observa mas debil. La agresividad esta ausente."
1,80,0.23,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,2,1,13,7,-1,"Las habilidades socioemocionales estan bien establecidas, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Su mayor fortaleza es armar y desarmar cosas, y las expresiones artisticas es lo que mas necesita apoyo. Sin senales de agresividad."
1,81,2.1099999,1,1,1,2,1,1,1,1,3,1,1,1,1,1,4,1,0,8,12,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, donde la interaccion social y el juego lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Presenta conductas agresivas a veces. Destaca especialmente el interes por su entorno, y las expresiones artisticas es lo que mas necesita apoyo."
0,80,0.67000002,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,3,1,18,18,1,"Muestra habilidades socioemocionales plenamente consolidadas, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Su mayor fortaleza es armar y desarmar cosas, siendo el interes por los libros el aspecto a trabajar. La agresividad esta ausente."
1,81,1.15,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,1,9,9,-1,"Su desarrollo socioemocional es sobresaliente, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Su mayor fortaleza es el afecto hacia sus pares, en tanto el interes por los libros pide mas acompanamiento. Las conductas agresivas se repiten con regularidad."
0,80,0.69999999,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,1,13,13,1,"Evidencia un buen nivel socioemocional, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Entre sus conductas, brilla la expresion de sentimientos, mientras armar y desarmar cosas requiere mayor estimulo. Sin senales de agresividad."
0,80,1.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,11,9,-1,"Alcanza un nivel socioemocional muy alto, con un equilibrio notable entre las areas observadas. No se registran conductas agresivas. Entre sus conductas, brilla las expresiones artisticas, y conviene reforzar el interes por los libros."
0,80,1.3099999,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,11,11,-1,"Presenta un desarrollo socioemocional destacado, apoyado sobre todo en la interaccion social y el juego, mientras lo afectivo-emocional queda mas atras. Sin senales de agresividad. Lo que mejor maneja es las expresiones artisticas, y la expresion de sentimientos es lo que mas necesita apoyo."
0,79,2.04,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,4,1,11,13,-1,"Presenta un desarrollo socioemocional destacado, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Entre sus conductas, brilla el afecto hacia sus padres, y el interes por los libros es lo que mas necesita apoyo. Las conductas agresivas son poco frecuentes."
1,79,2.1600001,1,1,1,2,1,1,1,2,1,1,1,3,2,2,3,3,1,16,16,1,"Su perfil socioemocional es favorable, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. La agresividad esta ausente. Su mayor fortaleza es el afecto hacia sus padres, y las expresiones artisticas es lo que mas necesita apoyo."
1,80,0.40000001,1,1,1,1,1,1,1,2,4,1,1,1,1,3,2,2,1,13,16,-1,"Las habilidades socioemocionales estan bien establecidas, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Lo que mejor maneja es el juego con otros, y armar y desarmar cosas es lo que mas necesita apoyo. La agresividad es frecuente."
1,85,2.1700001,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,3,1,13,11,-1,"Presenta un desarrollo socioemocional adecuado, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Sin senales de agresividad. Su mayor fortaleza es el afecto hacia sus padres, y armar y desarmar cosas es lo que mas necesita apoyo."
0,79,2.2,1,1,1,1,1,1,1,2,2,4,1,2,1,2,1,2,1,9,9,1,"Evidencia un buen nivel socioemocional, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Entre sus conductas, brilla el afecto hacia sus padres, siendo la participacion en juegos grupales el aspecto a trabajar. Solo rara vez muestra agresividad."
1,82,-0.47,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,22,18,1,"Muestra habilidades socioemocionales plenamente consolidadas, sin diferencias marcadas entre las areas evaluadas. Lo que mejor maneja es compartir sus cosas, y el juego con otros es lo que mas necesita apoyo. Las conductas agresivas son poco frecuentes."
0,80,2.1199999,1,1,2,3,3,3,2,3,3,3,2,2,3,3,3,1,1,17,13,1,"Su perfil socioemocional aun esta madurando, destacando en la curiosidad e intereses cognitivos y mostrando mayor debilidad en lo afectivo-emocional. Resalta particularmente el juego con otros, siendo el uso de gestos para comunicarse el aspecto a trabajar. Se observan brotes de agresividad de cuando en cuando."
1,80,1.16,0,1,1,1,1,1,1,1,5,1,1,3,1,1,1,3,1,11,9,0,"Exhibe un perfil socioemocional muy solido, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Su mayor fortaleza es la expresion de sentimientos, mientras el interes por los libros requiere mayor estimulo. Presenta un patron agresivo persistente."
1,80,1.66,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,0,13,13,1,"Presenta un desarrollo socioemocional destacado, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Destaca especialmente la expresion de sentimientos, aunque las expresiones artisticas se observa mas debil. Sin senales de agresividad."
1,81,0.56,1,1,1,1,1,1,1,2,2,2,2,2,3,1,2,3,1,15,15,1,"Las habilidades socioemocionales estan bien establecidas, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Presenta agresividad ocasional y leve. Su mayor fortaleza es el afecto hacia sus padres, mientras el interes por su entorno requiere mayor estimulo."
0,80,1.11,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,13,13,-1,"Muestra habilidades socioemocionales plenamente consolidadas, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Sobresale hacer preguntas a los adultos, y conviene reforzar el interes por los libros. Sin senales de agresividad."
1,80,0.33000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,16,19,1,"Alcanza un nivel socioemocional muy alto, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Destaca especialmente compartir sus cosas, siendo las expresiones artisticas el aspecto a trabajar. La agresividad esta ausente."
1,81,1.1,1,1,3,3,3,2,1,1,3,3,2,2,3,3,3,,1,12,3,1,"Presenta un desarrollo socioemocional en proceso, con ventaja clara en la interaccion social y el juego frente a un rezago en lo afectivo-emocional. Resalta particularmente el juego con otros, mientras las expresiones artisticas requiere mayor estimulo. Muestra episodios ocasionales de agresividad."
1,86,-0.60000002,0,1,1,2,2,2,1,2,3,2,2,3,2,3,4,,1,13,13,1,"Las habilidades socioemocionales se encuentran en desarrollo, destacando en la interaccion social y el juego y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Destaca especialmente el afecto hacia sus padres, y conviene reforzar las expresiones artisticas. La agresividad aparece de forma intermitente."
1,80,1.1799999,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,12,17,-1,"Evidencia un buen nivel socioemocional, destacando en la curiosidad e intereses cognitivos y mostrando mayor debilidad en lo afectivo-emocional. Presenta agresividad ocasional y leve. Lo que mejor maneja es el afecto hacia sus padres, y conviene reforzar la expresion de sentimientos."
1,81,1.15,1,1,1,3,2,1,3,1,1,2,1,1,1,1,1,3,1,15,18,-1,"Evidencia un buen nivel socioemocional, con ventaja clara en la curiosidad e intereses cognitivos frente a un rezago en la interaccion social y el juego. Entre sus conductas, brilla hacer preguntas a los adultos, mientras el afecto hacia sus pares requiere mayor estimulo. No presenta agresividad."
0,81,-0.66000003,0,1,1,1,1,1,1,3,4,1,1,2,1,1,1,3,1,13,13,0,"Su desarrollo socioemocional es sobresaliente, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Destaca especialmente el interes por su entorno, mientras compartir sus cosas requiere mayor estimulo. La agresividad es frecuente."
1,82,-0.87,1,1,1,2,1,1,1,2,4,2,1,3,1,2,2,3,1,20,20,1,"Presenta un desarrollo socioemocional adecuado, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Sobresale el juego con otros, siendo el interes por los libros el aspecto a trabajar. Presenta conductas agresivas marcadas."
0,82,0.85000002,0,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,16,13,-1,"Exhibe un perfil socioemocional muy solido, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Resalta particularmente el juego con otros, aunque armar y desarmar cosas se observa mas debil. La agresividad es esporadica."
1,80,2.5599999,0,1,1,1,2,1,1,1,5,4,1,1,3,1,2,5,1,13,11,-1,"Evidencia un buen nivel socioemocional, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. Las conductas agresivas son habituales y sostenidas. Entre sus conductas, brilla el afecto hacia sus padres, mientras la participacion en juegos grupales requiere mayor estimulo."
0,80,0.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,13,13,-1,"Su desarrollo socioemocional es sobresaliente, con un avance parejo entre sus distintas areas. No se registran conductas agresivas. Su mayor fortaleza es hacer preguntas a los adultos, y el uso de gestos para comunicarse es lo que mas necesita apoyo."
0,80,1.05,1,1,2,2,2,1,1,2,5,2,2,2,2,2,2,1,1,4,4,-1,"Presenta un desarrollo socioemocional adecuado, apoyado sobre todo en la interaccion social y el juego, mientras la curiosidad e intereses cognitivos queda mas atras. Destaca especialmente el uso de gestos para comunicarse, en tanto el interes por su entorno pide mas acompanamiento. Presenta un patron agresivo persistente."
0,81,0.72000003,1,1,1,3,3,3,2,2,1,4,4,4,3,3,4,2,1,7,10,-1,"Muestra un perfil socioemocional intermedio, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. No presenta agresividad. Destaca especialmente el afecto hacia sus padres, y conviene reforzar la participacion en juegos grupales."
1,81,0.64999998,1,1,1,2,3,2,2,3,5,1,3,3,3,3,5,3,1,13,13,-1,"Presenta un desarrollo socioemocional en proceso, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Presenta un patron agresivo persistente. Su mayor fortaleza es la participacion en juegos grupales, mientras las expresiones artisticas requiere mayor estimulo."
1,80,0.25999999,1,1,2,2,3,3,2,3,3,3,1,1,1,2,3,1,0,16,13,1,"Presenta un desarrollo socioemocional en proceso, donde la curiosidad e intereses cognitivos lidera y la interaccion social y el juego concentra el mayor desafio. Muestra episodios ocasionales de agresividad. Resalta particularmente el interes por su entorno, aunque el uso de gestos para comunicarse se observa mas debil."
0,79,1.09,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,9,13,-1,"Presenta un desarrollo socioemocional destacado, con un equilibrio notable entre las areas observadas. Sin senales de agresividad. Destaca especialmente compartir sus cosas, siendo armar y desarmar cosas el aspecto a trabajar."
1,82,1.16,1,1,1,3,1,1,1,1,1,1,1,3,1,3,3,3,1,10,11,-1,"Su perfil socioemocional es favorable, destacando en la interaccion social y el juego y mostrando mayor debilidad en la curiosidad e intereses cognitivos. La agresividad esta ausente. Su mayor fortaleza es el juego con otros, aunque el afecto hacia sus pares se observa mas debil."
0,81,2.1700001,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,5,1,13,13,1,"Alcanza un nivel socioemocional muy alto, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Lo que mejor maneja es el afecto hacia sus padres, siendo el interes por los libros el aspecto a trabajar. No presenta agresividad."
1,80,0.27000001,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,17,19,1,"Presenta un desarrollo socioemocional destacado, destacando en lo afectivo-emocional y mostrando mayor debilidad en la interaccion social y el juego. Destaca especialmente el afecto hacia sus pares, y conviene reforzar la participacion en juegos grupales. No presenta agresividad."
0,80,-0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,13,15,1,"Muestra habilidades socioemocionales plenamente consolidadas, de manera homogenea en los tres ambitos. No se registran conductas agresivas. Destaca especialmente las expresiones artisticas, en tanto armar y desarmar cosas pide mas acompanamiento."
1,80,0.17,1,1,1,1,1,1,1,1,3,2,1,4,1,1,1,1,1,11,11,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Su mayor fortaleza es armar y desarmar cosas, mientras el interes por los libros requiere mayor estimulo. Se observan brotes de agresividad de cuando en cuando."
0,80,-0.67000002,1,1,1,1,1,2,2,2,1,3,1,2,1,1,2,,1,17,18,-1,"Evidencia un buen nivel socioemocional, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. Sin senales de agresividad. Entre sus conductas, brilla el afecto hacia sus padres, y conviene reforzar la participacion en juegos grupales."
0,80,3.77,1,1,2,3,3,2,3,3,5,2,2,2,2,2,2,2,1,18,13,1,"Las habilidades socioemocionales se encuentran en desarrollo, con ventaja clara en la curiosidad e intereses cognitivos frente a un rezago en la interaccion social y el juego. Entre sus conductas, brilla la participacion en juegos grupales, y el afecto hacia sus pares es lo que mas necesita apoyo. Las conductas agresivas son habituales y sostenidas."
1,80,-0.23,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,3,1,12,16,1,"Muestra un desarrollo socioemocional satisfactorio, con la curiosidad e intereses cognitivos como area mas fuerte y la interaccion social y el juego como la mas rezagada. Sobresale las expresiones artisticas, en tanto el interes por los libros pide mas acompanamiento. Las conductas agresivas son poco frecuentes."
